airport_code,airport,date,month,day_of_week,scheduled_arrivals,completed_arrivals,mean_arrival_delay_min,median_arrival_delay_min,p90_arrival_delay_min,maximum_arrival_delay_min,percent_arriving_15plus_min_late,mean_departure_delay_min,mean_taxi_in_min,cancellation_percent,diversion_percent,carrier_delay_min_per_scheduled_arrival,weather_delay_min_per_scheduled_arrival,nas_delay_min_per_scheduled_arrival,security_delay_min_per_scheduled_arrival,late_aircraft_delay_min_per_scheduled_arrival
DEN,Denver,2025-07-26,July,Saturday,884.0,877.0,13.492588369441277,-2.0,47.19999999999993,1238.0,27.02394526795895,19.094640820980615,9.85290763968073,0.7918552036199095,0.0,10.745475113122172,0.4095022624434389,2.9377828054298645,0.0418552036199095,5.682126696832579
DEN,Denver,2025-07-27,July,Sunday,986.0,975.0,8.413333333333334,-6.0,47.40000000000009,646.0,21.641025641025642,17.294358974358975,10.377435897435898,1.0141987829614605,0.10141987829614604,6.035496957403651,0.8427991886409736,1.184584178498986,0.0,8.300202839756592
DEN,Denver,2025-07-28,July,Monday,991.0,980.0,7.756122448979592,-7.0,40.0,734.0,20.408163265306122,17.692857142857143,10.035714285714286,1.109989909182644,0.0,7.314833501513623,0.8657921291624622,1.0221997981836528,0.024217961654894045,7.010090817356206
DEN,Denver,2025-07-29,July,Tuesday,918.0,910.0,25.67142857142857,5.0,104.10000000000002,977.0,39.78021978021978,23.964835164835165,9.576923076923077,0.7625272331154684,0.10893246187363835,3.962962962962963,1.3420479302832244,19.371459694989106,0.0,5.12962962962963
DEN,Denver,2025-07-30,July,Wednesday,937.0,934.0,5.12847965738758,-5.0,40.0,623.0,22.376873661670235,10.766595289079229,9.1017130620985,0.21344717182497333,0.10672358591248667,3.566702241195304,0.08964781216648879,2.504802561366062,0.0,6.456776947705443
DEN,Denver,2025-07-31,July,Thursday,992.0,967.0,40.07755946225439,17.0,119.39999999999998,1012.0,52.533609100310244,38.99276111685626,9.640124095139607,1.7137096774193548,0.8064516129032258,8.34274193548387,3.9243951612903225,15.915322580645162,0.0,13.605846774193548
DEN,Denver,2025-08-01,August,Friday,988.0,961.0,30.611862643080126,10.0,97.0,555.0,45.681581685744014,29.758584807492195,8.937565036420395,1.6194331983805668,1.1133603238866396,7.269230769230769,1.958502024291498,13.173076923076923,0.008097165991902834,10.927125506072874
DEN,Denver,2025-08-02,August,Saturday,884.0,798.0,39.33208020050125,7.5,146.30000000000007,1309.0,43.859649122807014,35.145363408521305,10.443609022556391,4.298642533936651,5.429864253393665,9.049773755656108,1.411764705882353,21.289592760180994,0.0,7.074660633484163
DEN,Denver,2025-08-03,August,Sunday,986.0,984.0,8.348577235772357,-5.0,40.700000000000045,1164.0,22.25609756097561,14.766260162601625,9.982723577235772,0.2028397565922921,0.0,5.817444219066937,0.9726166328600405,1.6947261663286004,0.0,6.794117647058823
DEN,Denver,2025-08-04,August,Monday,987.0,986.0,6.391480730223123,-6.0,33.0,1324.0,17.647058823529413,13.272819472616632,9.977687626774848,0.10131712259371835,0.0,4.945288753799392,1.2917933130699089,0.889564336372847,0.08713272543059777,7.275582573454914
DEN,Denver,2025-08-05,August,Tuesday,858.0,857.0,0.1971995332555426,-8.0,22.399999999999977,1020.0,14.002333722287046,5.667444574095683,10.539089848308052,0.11655011655011654,0.0,5.015151515151516,0.0,1.0466200466200466,0.019813519813519812,2.885780885780886
DEN,Denver,2025-08-06,August,Wednesday,876.0,856.0,21.412383177570092,-2.0,99.5,1008.0,30.373831775700932,18.095794392523363,16.10514018691589,2.054794520547945,0.228310502283105,12.28310502283105,1.154109589041096,8.721461187214611,0.0273972602739726,4.172374429223744
DEN,Denver,2025-08-07,August,Thursday,963.0,926.0,12.275377969762419,-4.0,52.0,618.0,23.002159827213823,20.091792656587472,9.684665226781858,3.8421599169262723,0.0,6.334371754932502,1.0612668743509865,0.8494288681204569,0.0,9.564901349948078
DEN,Denver,2025-08-08,August,Friday,961.0,946.0,7.990486257928119,-8.0,32.0,1130.0,18.710359408033828,15.978858350951374,10.266384778012686,1.040582726326743,0.5202913631633715,7.620187304890739,1.2112382934443289,1.1321540062434963,0.0,6.387096774193548
DEN,Denver,2025-08-09,August,Saturday,833.0,831.0,19.84837545126354,2.0,67.0,740.0,36.34175691937425,21.43080625752106,9.245487364620939,0.12004801920768307,0.12004801920768307,8.540216086434574,0.6386554621848739,8.979591836734693,0.025210084033613446,7.148859543817527
DEN,Denver,2025-08-10,August,Sunday,967.0,901.0,51.12874583795782,22.0,161.0,896.0,55.71587125416204,43.275249722530525,10.704772475027747,3.205791106514995,3.6194415718717683,8.177869700103413,4.436401240951396,28.92554291623578,0.0,8.745604963805585
DEN,Denver,2025-08-11,August,Monday,955.0,953.0,5.175236096537251,-5.0,29.800000000000068,608.0,20.146904512067156,11.741867785939139,10.114375655823714,0.20942408376963353,0.0,4.939267015706807,0.812565445026178,0.981151832460733,0.0,5.557068062827225
DEN,Denver,2025-08-12,August,Tuesday,853.0,851.0,0.13513513513513514,-7.0,23.0,520.0,14.923619271445359,6.217391304347826,10.843713278495887,0.11723329425556857,0.11723329425556857,2.9718640093786637,0.5228604923798359,0.9753810082063306,0.022274325908558032,4.202813599062134
DEN,Denver,2025-08-13,August,Wednesday,870.0,865.0,6.047398843930636,-7.0,34.0,821.0,18.381502890173408,12.842774566473988,10.660115606936417,0.5747126436781609,0.0,7.152873563218391,0.8839080459770114,1.5505747126436782,0.0,4.882758620689655
DEN,Denver,2025-08-14,August,Thursday,961.0,896.0,15.496651785714286,-2.0,68.0,945.0,29.35267857142857,15.957589285714286,10.637276785714286,0.31217481789802287,6.451612903225806,6.517169614984391,1.1279916753381893,7.9490114464099895,0.060353798126951096,4.740894901144641
DEN,Denver,2025-08-15,August,Friday,958.0,937.0,17.423692636072573,-2.0,69.0,761.0,33.83137673425827,21.082177161152615,10.06830309498399,0.20876826722338201,1.9832985386221296,6.426931106471816,1.3799582463465554,9.954070981210856,0.0,5.815240083507307
DEN,Denver,2025-08-16,August,Saturday,831.0,830.0,10.810843373493976,-4.0,63.0,437.0,28.313253012048197,16.712048192771086,10.820481927710844,0.12033694344163659,0.0,5.128760529482551,1.6462093862815885,8.115523465703971,0.0,4.033694344163658
DEN,Denver,2025-08-17,August,Sunday,963.0,957.0,5.844305120167189,-6.0,33.0,883.0,17.55485893416928,14.329153605015675,11.138975966562173,0.5192107995846313,0.10384215991692627,6.3073727933541015,1.1059190031152648,0.652128764278297,0.0,5.691588785046729
DEN,Denver,2025-08-18,August,Monday,955.0,947.0,15.99155227032735,-1.0,68.0,450.0,32.52375923970433,18.465681098204858,10.267159450897571,0.8376963350785341,0.0,5.596858638743456,1.3047120418848168,8.349738219895288,0.0,6.797905759162304
DEN,Denver,2025-08-19,August,Tuesday,813.0,809.0,4.1063040791100125,-7.0,32.200000000000045,585.0,15.822002472187885,11.840543881334982,10.866501854140914,0.4920049200492005,0.0,6.387453874538745,1.1230012300123002,0.7293972939729397,0.0,4.268142681426815
DEN,Denver,2025-08-20,August,Wednesday,847.0,844.0,2.3779620853080567,-8.0,17.700000000000045,1330.0,11.729857819905213,8.590047393364928,11.345971563981042,0.3541912632821724,0.0,5.448642266824085,0.37662337662337664,0.8288075560802833,0.0,3.9539551357733176
DEN,Denver,2025-08-21,August,Thursday,957.0,954.0,-3.0555555555555554,-10.0,22.0,300.0,12.997903563941298,5.715932914046122,10.733752620545074,0.0,0.3134796238244514,3.1724137931034484,0.2110762800417973,0.6562173458725182,0.0,3.362591431556949
DEN,Denver,2025-08-22,August,Friday,958.0,956.0,8.976987447698745,-4.0,55.0,365.0,29.707112970711297,13.957112970711297,10.567991631799163,0.20876826722338201,0.0,2.419624217118998,1.1336116910229646,8.679540709812109,0.0,3.9457202505219207
DEN,Denver,2025-08-23,August,Saturday,782.0,779.0,3.300385109114249,-5.0,28.0,1045.0,18.35686777920411,6.2811296534017975,11.37997432605905,0.2557544757033248,0.1278772378516624,3.190537084398977,0.42455242966751916,1.5242966751918159,0.0,4.741687979539642
DEN,Denver,2025-08-24,August,Sunday,958.0,952.0,9.197478991596638,0.0,42.0,599.0,27.310924369747898,8.010504201680673,9.793067226890756,0.41753653444676403,0.20876826722338201,4.646137787056367,0.18789144050104384,3.1022964509394573,0.0,5.948851774530271
DEN,Denver,2025-08-25,August,Monday,954.0,950.0,24.394736842105264,10.5,72.0,817.0,44.526315789473685,19.246315789473684,10.257894736842106,0.3144654088050315,0.10482180293501049,6.4748427672955975,0.7222222222222222,12.567085953878406,0.010482180293501049,6.123689727463312
DEN,Denver,2025-08-26,August,Tuesday,806.0,759.0,25.52832674571805,2.0,91.40000000000009,999.0,33.46508563899868,19.529644268774703,11.147562582345191,0.7444168734491315,5.086848635235732,4.610421836228288,4.069478908188586,16.035980148883375,0.0,3.729528535980149
DEN,Denver,2025-08-27,August,Wednesday,846.0,841.0,37.55291319857313,19.0,105.0,1120.0,52.437574316290124,32.681331747919145,9.794292508917955,0.2364066193853428,0.3546099290780142,5.794326241134752,2.6394799054373523,26.88416075650118,0.0,4.217494089834515
DEN,Denver,2025-08-28,August,Thursday,955.0,922.0,17.54880694143167,3.0,57.0,839.0,35.791757049891544,15.45119305856833,10.214750542299349,0.20942408376963353,3.2460732984293195,4.16020942408377,1.0900523560209423,11.32041884816754,0.0,4.592670157068063
DEN,Denver,2025-08-29,August,Friday,957.0,950.0,14.538947368421052,2.0,60.0,890.0,34.526315789473685,13.145263157894737,11.077894736842106,0.10449320794148381,0.6269592476489028,4.3364681295715775,0.4315569487983281,9.723092998955067,0.0,4.107628004179729
DEN,Denver,2025-08-30,August,Saturday,775.0,770.0,20.425974025974025,1.0,93.10000000000002,565.0,31.948051948051948,19.663636363636364,10.527272727272727,0.3870967741935484,0.25806451612903225,4.24,1.5780645161290323,13.264516129032257,0.01935483870967742,5.652903225806452
DEN,Denver,2025-08-31,August,Sunday,826.0,823.0,-1.1931956257594167,-9.0,18.0,478.0,11.421628189550425,5.660996354799514,10.968408262454435,0.36319612590799033,0.0,4.765133171912833,0.36803874092009686,0.6803874092009685,0.0,2.638014527845036
DEN,Denver,2025-09-01,September,Monday,945.0,944.0,2.5985169491525424,-7.0,24.0,469.0,14.40677966101695,8.705508474576272,10.060381355932204,0.10582010582010583,0.0,3.652910052910053,0.1724867724867725,0.5587301587301587,0.0,6.013756613756613
DEN,Denver,2025-09-02,September,Tuesday,803.0,802.0,-2.130922693266833,-8.0,18.0,403.0,11.221945137157107,3.1733167082294265,10.392768079800499,0.0,0.12453300124533001,2.5977584059775842,0.14196762141967623,1.1980074719800746,0.0,2.5529265255292652
DEN,Denver,2025-09-03,September,Wednesday,831.0,831.0,-5.743682310469314,-9.0,11.0,320.0,7.3405535499398304,-0.8315282791817088,9.98676293622142,0.0,0.0,1.7833935018050542,0.25511432009626955,0.42358604091456076,0.0,0.789410348977136
DEN,Denver,2025-09-04,September,Thursday,941.0,937.0,2.15795090715048,-5.0,25.0,511.0,16.755602988260407,3.567769477054429,10.202774813233725,0.3188097768331562,0.10626992561105207,2.2646121147715195,0.9362380446333688,2.1562167906482466,0.0,3.002125398512221
DEN,Denver,2025-09-05,September,Friday,945.0,943.0,6.5005302226935315,1.0,30.800000000000068,520.0,22.58748674443266,5.118769883351008,9.436903499469777,0.21164021164021166,0.0,4.166137566137566,0.19682539682539682,2.762962962962963,0.0,2.922751322751323
DEN,Denver,2025-09-06,September,Saturday,765.0,762.0,5.095800524934384,-5.0,24.0,526.0,15.223097112860891,6.733595800524935,10.57742782152231,0.39215686274509803,0.0,4.071895424836601,1.6627450980392158,2.196078431372549,0.0,3.573856209150327
DEN,Denver,2025-09-07,September,Sunday,950.0,947.0,3.575501583949314,-5.0,32.0,1066.0,19.32418162618796,7.598732840549102,10.3558606124604,0.21052631578947367,0.10526315789473684,4.050526315789473,0.07684210526315789,2.3305263157894736,0.0,4.185263157894737
DEN,Denver,2025-09-08,September,Monday,944.0,943.0,0.6914103923647932,-7.0,20.0,358.0,13.891834570519618,5.5800636267232235,10.249204665959702,0.0,0.1059322033898305,3.409957627118644,0.7129237288135594,0.7319915254237288,0.0,3.4120762711864407
DEN,Denver,2025-09-09,September,Tuesday,802.0,793.0,14.184110970996217,-3.0,64.0,391.0,34.30012610340479,11.614123581336695,10.175283732660782,0.0,1.1221945137157108,3.064837905236908,2.2531172069825436,14.214463840399002,0.0,1.1508728179551122
DEN,Denver,2025-09-10,September,Wednesday,834.0,834.0,1.6666666666666667,-6.0,30.0,546.0,21.70263788968825,5.89568345323741,9.914868105515588,0.0,0.0,3.146282973621103,0.5443645083932853,4.381294964028777,0.0,1.146282973621103
DEN,Denver,2025-09-11,September,Thursday,947.0,925.0,25.917837837837837,0.0,86.60000000000002,1199.0,36.972972972972975,26.79891891891892,11.03027027027027,0.0,2.3231256599788805,7.776135163674763,2.276663146779303,15.770855332629356,0.0,5.2196409714889125
DEN,Denver,2025-09-12,September,Friday,949.0,949.0,15.663856691253951,-1.0,75.0,335.0,32.34984193888303,17.962065331928347,10.1159114857745,0.0,0.0,3.446786090621707,0.7829293993677555,12.707060063224446,0.0,4.043203371970495
DEN,Denver,2025-09-13,September,Saturday,769.0,769.0,7.746423927178154,-4.0,45.0,464.0,24.317295188556567,10.615084525357608,10.276983094928479,0.0,0.0,3.8543563068920674,1.1144343302990898,4.677503250975293,0.0,4.828348504551365
DEN,Denver,2025-09-14,September,Sunday,953.0,953.0,2.883525708289612,-6.0,31.0,336.0,18.99265477439664,6.366211962224554,10.216159496327387,0.0,0.0,3.834207764952781,0.5907660020986358,2.5666316894018886,0.02938090241343127,3.156348373557188
DEN,Denver,2025-09-15,September,Monday,947.0,946.0,-4.308668076109937,-9.0,15.0,364.0,10.14799154334038,2.590909090909091,10.608879492600423,0.10559662090813093,0.0,1.8553326293558605,0.05174234424498416,0.4350580781414995,0.023231256599788808,2.3674762407602956
DEN,Denver,2025-09-16,September,Tuesday,803.0,795.0,18.755974842767294,-2.0,86.0,631.0,35.84905660377358,16.033962264150944,10.773584905660377,0.12453300124533001,0.8717310087173101,4.422166874221669,0.9726027397260274,19.02988792029888,0.0012453300124533001,1.4246575342465753
DEN,Denver,2025-09-17,September,Wednesday,836.0,831.0,-0.28640192539109505,-6.0,24.0,201.0,14.921780986762936,2.436823104693141,10.705174488567991,0.3588516746411483,0.23923444976076555,2.611244019138756,0.05980861244019139,2.161483253588517,0.0,1.9258373205741626
DEN,Denver,2025-09-18,September,Thursday,947.0,943.0,9.03287380699894,-3.0,39.0,1167.0,20.360551431601273,14.211028632025451,10.454931071049842,0.21119324181626187,0.21119324181626187,4.7803590285110875,1.4994720168954594,1.399155227032735,0.0,7.006335797254488
DEN,Denver,2025-09-19,September,Friday,948.0,943.0,3.8430540827147404,-6.0,26.0,888.0,16.64899257688229,8.618239660657476,10.388123011664899,0.5274261603375527,0.0,3.401898734177215,0.18354430379746836,1.9293248945147679,0.017932489451476793,5.412447257383966
DEN,Denver,2025-09-20,September,Saturday,769.0,767.0,-0.5345501955671447,-7.0,19.399999999999977,555.0,12.907431551499348,4.680573663624511,10.853976531942633,0.26007802340702213,0.0,4.88036410923277,0.0754226267880364,1.2899869960988297,0.032509752925877766,1.4161248374512354
DEN,Denver,2025-09-21,September,Sunday,954.0,953.0,0.11017838405036726,-7.0,23.0,496.0,13.955928646379853,5.107030430220357,10.417628541448058,0.10482180293501049,0.0,3.2358490566037736,0.3742138364779874,0.8532494758909853,0.0,3.190775681341719
DEN,Denver,2025-09-22,September,Monday,948.0,942.0,24.42462845010616,1.0,95.89999999999998,554.0,38.53503184713376,20.266454352441613,10.598726114649681,0.10548523206751054,0.5274261603375527,4.498945147679325,0.8386075949367089,20.862869198312236,0.04430379746835443,3.280590717299578
DEN,Denver,2025-09-23,September,Tuesday,800.0,800.0,8.9925,1.0,35.10000000000002,351.0,26.375,3.9725,11.75,0.0,0.0,4.85875,0.17125,4.20125,0.0,2.7275
DEN,Denver,2025-09-24,September,Wednesday,834.0,833.0,-2.8967587034813924,-9.0,14.0,977.0,9.723889555822328,2.8211284513805523,10.231692677070829,0.1199040767386091,0.0,2.02757793764988,0.2685851318944844,1.0779376498800959,0.0,2.8117505995203835
DEN,Denver,2025-09-25,September,Thursday,945.0,943.0,-3.003181336161188,-9.0,17.0,391.0,10.922587486744433,4.882290562036055,10.523860021208908,0.21164021164021166,0.0,2.160846560846561,0.25925925925925924,1.161904761904762,0.0,2.8962962962962964
DEN,Denver,2025-09-26,September,Friday,953.0,943.0,3.306468716861082,-9.0,22.0,774.0,13.149522799575822,11.413573700954402,10.346765641569458,0.944386149003148,0.1049317943336831,3.1825813221406087,0.6998950682056663,0.9989506820566632,0.0,8.156348373557188
DEN,Denver,2025-09-27,September,Saturday,770.0,766.0,-5.049608355091384,-10.0,13.0,428.0,9.530026109660575,2.672323759791123,9.714099216710183,0.5194805194805194,0.0,3.605194805194805,0.06363636363636363,0.4116883116883117,0.011688311688311689,1.542857142857143
DEN,Denver,2025-09-28,September,Sunday,956.0,954.0,-6.59958071278826,-10.0,13.0,242.0,8.59538784067086,1.851153039832285,11.166666666666666,0.20920502092050208,0.0,1.9989539748953975,0.0,0.4215481171548117,0.0,1.4738493723849373
DEN,Denver,2025-09-29,September,Monday,949.0,946.0,12.31923890063425,-4.0,74.5,792.0,29.59830866807611,15.249471458773785,10.997885835095138,0.31612223393045313,0.0,3.0379346680716544,0.7586933614330874,11.73972602739726,0.0,4.002107481559537
DEN,Denver,2025-09-30,September,Tuesday,809.0,808.0,-9.313118811881187,-13.5,6.0,457.0,4.826732673267327,0.019801980198019802,10.747524752475247,0.12360939431396785,0.0,2.008652657601978,0.05315203955500618,0.2484548825710754,0.0,0.9703337453646477
DEN,Denver,2025-10-01,October,Wednesday,837.0,837.0,-6.6762246117084825,-12.0,4.399999999999977,1281.0,6.451612903225806,2.121863799283154,10.21863799283154,0.0,0.0,2.043010752688172,1.5675029868578256,0.4910394265232975,0.0,1.4910394265232976
DEN,Denver,2025-10-02,October,Thursday,958.0,957.0,-5.660397074190177,-13.0,9.0,417.0,7.628004179728317,4.540229885057471,9.792058516196446,0.10438413361169101,0.0,3.383089770354906,0.0,0.2160751565762004,0.0,2.790187891440501
DEN,Denver,2025-10-03,October,Friday,964.0,963.0,-6.15472481827622,-11.0,12.0,401.0,9.034267912772584,3.0882658359293873,9.672897196261681,0.0,0.1037344398340249,2.8101659751037342,0.0,0.38070539419087135,0.0,2.284232365145228
DEN,Denver,2025-10-04,October,Saturday,772.0,771.0,17.00259403372244,0.0,72.0,1004.0,34.11154345006485,14.062256809338521,9.123216601815823,0.0,0.1295336787564767,6.187823834196891,1.189119170984456,13.204663212435234,0.0,2.0531088082901556
DEN,Denver,2025-10-05,October,Sunday,956.0,954.0,6.316561844863732,-6.0,29.700000000000045,1077.0,18.238993710691823,11.355345911949685,9.943396226415095,0.10460251046025104,0.10460251046025104,7.549163179916318,0.16108786610878661,1.4194560669456067,0.006276150627615063,4.841004184100418
DEN,Denver,2025-10-06,October,Monday,961.0,960.0,20.072916666666668,5.0,59.10000000000002,1237.0,38.75,19.161458333333332,9.629166666666666,0.0,0.10405827263267431,3.623309053069719,1.4360041623309052,11.112382934443287,0.031217481789802288,6.983350676378772
DEN,Denver,2025-10-07,October,Tuesday,843.0,841.0,-0.07372175980975029,-6.0,21.0,592.0,13.317479191438764,3.329369797859691,9.902497027348394,0.2372479240806643,0.0,4.4661921708185055,0.021352313167259787,0.867141162514828,0.0,1.8837485172004744
DEN,Denver,2025-10-08,October,Wednesday,872.0,869.0,-5.5327963176064445,-11.0,14.0,346.0,9.321058688147296,2.1139240506329116,9.047180667433832,0.34403669724770647,0.0,2.5825688073394497,0.16399082568807338,0.5814220183486238,0.0,1.5229357798165137
DEN,Denver,2025-10-09,October,Thursday,969.0,969.0,-2.2703818369453046,-9.0,20.0,1200.0,12.796697626418988,5.564499484004128,9.496388028895769,0.0,0.0,3.5180598555211557,0.04024767801857585,0.672858617131063,0.0,2.912280701754386
DEN,Denver,2025-10-10,October,Friday,974.0,971.0,1.243048403707518,-7.0,24.0,412.0,14.933058702368692,8.546858908341916,9.108135942327497,0.3080082135523614,0.0,4.094455852156058,0.08418891170431211,0.6365503080082136,0.00513347022587269,4.457905544147844
DEN,Denver,2025-10-11,October,Saturday,776.0,773.0,-4.342820181112549,-11.0,13.0,907.0,9.44372574385511,5.102199223803363,10.274256144890039,0.25773195876288657,0.12886597938144329,3.7551546391752577,0.7461340206185567,0.5167525773195877,0.0,1.7268041237113403
DEN,Denver,2025-10-12,October,Sunday,958.0,956.0,2.6610878661087867,-8.0,32.0,774.0,18.305439330543933,10.47071129707113,10.352510460251047,0.10438413361169101,0.10438413361169101,5.62839248434238,0.36116910229645094,1.1430062630480167,0.0,4.762004175365345
DEN,Denver,2025-10-13,October,Monday,972.0,964.0,6.921161825726141,-4.0,41.0,528.0,22.302904564315355,9.923236514522822,9.657676348547717,0.51440329218107,0.30864197530864196,3.8724279835390947,0.05555555555555555,1.758230452674897,0.03189300411522634,7.318930041152264
DEN,Denver,2025-10-14,October,Tuesday,843.0,841.0,-0.4839476813317479,-7.0,24.0,557.0,14.387633769322235,5.211652794292509,10.858501783590963,0.2372479240806643,0.0,2.603795966785291,0.0,1.169632265717675,0.0,4.543297746144721
DEN,Denver,2025-10-15,October,Wednesday,871.0,869.0,8.50632911392405,0.0,37.200000000000045,441.0,24.856156501726122,10.514384349827388,8.93210586881473,0.0,0.2296211251435132,4.343283582089552,0.5143513203214696,5.03788748564868,0.0,4.020665901262916
DEN,Denver,2025-10-16,October,Thursday,970.0,967.0,13.56153050672182,2.0,49.0,544.0,31.023784901758017,12.824198552223372,10.29989658738366,0.0,0.30927835051546393,5.5010309278350515,1.8082474226804124,6.0237113402061855,0.0,4.545360824742268
DEN,Denver,2025-10-17,October,Friday,971.0,970.0,-2.770103092783505,-7.0,15.0,548.0,10.515463917525773,2.174226804123711,9.898969072164949,0.10298661174047373,0.0,2.174047373841401,0.0,0.615859938208033,0.01956745623069001,1.933058702368692
DEN,Denver,2025-10-18,October,Saturday,777.0,776.0,11.417525773195877,-2.0,36.0,1200.0,23.067010309278352,11.081185567010309,9.153350515463918,0.1287001287001287,0.0,6.675675675675675,2.854568854568855,2.839124839124839,0.0,4.1055341055341055
DEN,Denver,2025-10-19,October,Sunday,957.0,952.0,2.101890756302521,-5.0,21.0,797.0,15.021008403361344,7.4905462184873945,10.433823529411764,0.41797283176593525,0.10449320794148381,4.077324973876698,0.030303030303030304,1.0229885057471264,0.022988505747126436,3.80773249738767
DEN,Denver,2025-10-20,October,Monday,967.0,965.0,14.790673575129533,7.0,46.0,436.0,38.23834196891192,11.031088082901555,9.63419689119171,0.1034126163391934,0.1034126163391934,5.232678386763185,0.30610134436401243,6.475698035160289,0.0,4.930713547052741
DEN,Denver,2025-10-21,October,Tuesday,843.0,842.0,-0.09738717339667459,-6.0,17.0,605.0,11.63895486935867,2.9038004750593824,9.549881235154395,0.11862396204033215,0.0,3.8410438908659548,0.41755634638196915,1.0984578884934757,0.05575326215895611,2.033214709371293
DEN,Denver,2025-10-22,October,Wednesday,870.0,870.0,0.17126436781609194,-4.0,18.0,1145.0,11.839080459770116,2.1402298850574715,9.24712643678161,0.0,0.0,1.896551724137931,0.0,2.3183908045977013,0.0,2.1298850574712644
DEN,Denver,2025-10-23,October,Thursday,968.0,965.0,8.0,-2.0,36.0,504.0,24.248704663212436,9.376165803108808,8.826943005181347,0.30991735537190085,0.0,4.591942148760331,0.7355371900826446,4.68904958677686,0.03409090909090909,2.6931818181818183
DEN,Denver,2025-10-24,October,Friday,970.0,963.0,2.850467289719626,-4.0,27.0,477.0,18.06853582554517,5.296988577362409,9.544132917964694,0.7216494845360825,0.0,3.997938144329897,0.03402061855670103,1.1670103092783506,0.0,3.454639175257732
DEN,Denver,2025-10-25,October,Saturday,776.0,773.0,-0.871927554980595,-8.0,21.0,420.0,14.100905562742561,3.554980595084088,10.782664941785253,0.3865979381443299,0.0,3.270618556701031,0.14304123711340205,1.2744845360824741,0.028350515463917526,2.8402061855670104
DEN,Denver,2025-10-26,October,Sunday,913.0,913.0,6.409638554216867,-8.0,44.0,1223.0,20.481927710843372,15.788608981380065,10.02738225629792,0.0,0.0,5.968236582694414,0.08543263964950712,1.0887185104052575,0.05805038335158817,8.851040525739322
DEN,Denver,2025-10-27,October,Monday,931.0,916.0,18.201965065502183,1.0,75.5,1123.0,36.24454148471616,17.887554585152838,9.085152838427948,0.21482277121374865,1.3963480128893664,4.118152524167562,0.8120300751879699,10.698174006444683,0.0,8.625134264232008
DEN,Denver,2025-10-28,October,Tuesday,792.0,790.0,-2.4518987341772154,-9.0,24.100000000000023,482.0,15.822784810126583,3.2734177215189875,8.887341772151899,0.25252525252525254,0.0,2.2613636363636362,0.27146464646464646,1.5694444444444444,0.0,3.4431818181818183
DEN,Denver,2025-10-29,October,Wednesday,816.0,814.0,-8.975429975429975,-11.0,10.0,389.0,7.493857493857494,0.085995085995086,9.438574938574938,0.24509803921568626,0.0,1.6299019607843137,0.028186274509803922,0.4963235294117647,0.0,1.5723039215686274
DEN,Denver,2025-10-30,October,Thursday,920.0,912.0,3.067982456140351,-7.0,28.0,956.0,17.434210526315788,8.015350877192983,9.25438596491228,0.7608695652173914,0.10869565217391304,3.652173913043478,0.31630434782608696,1.4717391304347827,0.0,5.584782608695652
DEN,Denver,2025-10-31,October,Friday,797.0,795.0,4.7522012578616355,-7.0,31.600000000000023,840.0,17.358490566037734,8.553459119496855,9.538364779874215,0.2509410288582183,0.0,7.214554579673776,0.0075282308657465494,1.767879548306148,0.0,3.9535759096612297
DEN,Denver,2025-11-01,November,Saturday,742.0,739.0,-6.062246278755074,-11.0,12.0,474.0,8.930987821380242,3.1041948579161027,10.706359945872801,0.2695417789757413,0.13477088948787064,2.2277628032345014,0.27628032345013476,0.7008086253369272,0.0,2.9460916442048517
DEN,Denver,2025-11-02,November,Sunday,903.0,900.0,-2.9155555555555557,-10.0,21.0,331.0,13.777777777777779,6.383333333333334,9.921111111111111,0.33222591362126247,0.0,3.1627906976744184,0.09413067552602436,1.2768549280177186,0.013289036544850499,3.387596899224806
DEN,Denver,2025-11-03,November,Monday,860.0,859.0,-3.569266589057043,-10.0,16.0,658.0,10.593713620488941,3.520372526193248,9.991850989522701,0.11627906976744186,0.0,2.2058139534883723,0.0,0.9116279069767442,0.01744186046511628,4.038372093023256
DEN,Denver,2025-11-04,November,Tuesday,767.0,765.0,-7.349019607843137,-12.0,12.600000000000023,334.0,8.49673202614379,0.6130718954248366,9.46797385620915,0.1303780964797914,0.1303780964797914,2.1603650586701435,0.0,0.6023468057366362,0.0,1.2307692307692308
DEN,Denver,2025-11-05,November,Wednesday,793.0,790.0,-3.472151898734177,-10.0,16.0,354.0,11.265822784810126,2.3265822784810126,9.49493670886076,0.37831021437578816,0.0,1.8058007566204288,0.0,0.7654476670870114,0.018915510718789406,3.837326607818411
DEN,Denver,2025-11-06,November,Thursday,903.0,898.0,-0.03229398663697105,-6.0,26.300000000000068,335.0,17.260579064587972,5.375278396436526,9.695991091314031,0.4429678848283499,0.11074197120708748,2.787375415282392,0.0,0.9723145071982281,0.0,4.0066445182724255
DEN,Denver,2025-11-07,November,Friday,897.0,857.0,0.9008168028004667,-7.0,26.399999999999977,692.0,17.6196032672112,6.137689614935822,9.233372228704784,4.459308807134894,0.0,3.2430323299888517,0.1516164994425864,1.0144927536231885,0.0,4.6120401337792645
DEN,Denver,2025-11-08,November,Saturday,720.0,685.0,7.764963503649635,-4.0,40.60000000000002,604.0,24.379562043795623,8.05985401459854,9.54890510948905,4.583333333333333,0.2777777777777778,4.748611111111111,0.12222222222222222,3.5208333333333335,0.0,5.430555555555555
